LST	all	br	gray	dark	visits_HETDEX
1.0	0.0	0.0	0.0	0.0	0.0
1.0166666666666666	0.0	0.0	0.0	0.0	0.0
1.0333333333333334	0.0	0.0	0.0	0.0	0.0
1.0500000000000003	0.0	0.0	0.0	0.0	0.0
1.0666666666666669	0.0	0.0	0.0	0.0	0.0
1.0833333333333335	0.0	0.0	0.0	0.0	0.0
1.1000000000000003	0.0	0.0	0.0	0.0	0.0
1.1166666666666671	0.0	0.0	0.0	0.0	0.0
1.1333333333333337	0.0	0.0	0.0	0.0	0.0
1.1500000000000004	0.0	0.0	0.0	0.0	0.0
1.1666666666666672	0.0	0.0	0.0	0.0	0.0
1.183333333333334	0.0	0.0	0.0	0.0	0.0
1.2000000000000006	0.0	0.0	0.0	0.0	0.0
1.2166666666666672	0.0	0.0	0.0	0.0	0.0
1.233333333333334	0.0	0.0	0.0	0.0	0.0
1.2500000000000009	0.0	0.0	0.0	0.0	0.0
1.2666666666666675	0.0	0.0	0.0	0.0	0.0
1.283333333333334	0.0	0.0	0.0	0.0	0.0
1.300000000000001	0.0	0.0	0.0	0.0	0.0
1.3166666666666678	0.0	0.0	0.0	0.0	0.0
1.3333333333333344	0.0	0.0	0.0	0.0	0.0
1.350000000000001	0.0	0.0	0.0	0.0	0.0
1.3666666666666678	0.0	0.0	0.0	0.0	0.0
1.3833333333333346	0.0	0.0	0.0	0.0	0.0
1.4000000000000012	0.0	0.0	0.0	0.0	0.0
1.4166666666666679	0.0	0.0	0.0	0.0	0.0
1.4333333333333347	0.0	0.0	0.0	0.0	0.0
1.4500000000000015	0.0	0.0	0.0	0.0	0.0
1.4666666666666681	0.0	0.0	0.0	0.0	0.0
1.4833333333333347	0.0	0.0	0.0	0.0	0.0
1.5000000000000016	0.0	0.0	0.0	0.0	0.0
1.5166666666666684	0.0	0.0	0.0	0.0	0.0
1.533333333333335	0.0	0.0	0.0	0.0	0.0
1.5500000000000016	0.0	0.0	0.0	0.0	0.0
1.5666666666666684	0.0	0.0	0.0	0.0	0.0
1.5833333333333353	0.0	0.0	0.0	0.0	0.0
1.6000000000000019	0.0	0.0	0.0	0.0	0.0
1.6166666666666685	0.0	0.0	0.0	0.0	0.0
1.6333333333333353	0.0	0.0	0.0	0.0	0.0
1.6500000000000021	0.0	0.0	0.0	0.0	0.0
1.6666666666666687	0.0	0.0	0.0	0.0	0.0
1.6833333333333353	0.0	0.0	0.0	0.0	0.0
1.7000000000000022	0.0	0.0	0.0	0.0	0.0
1.716666666666669	0.0	0.0	0.0	0.0	0.0
1.7333333333333356	0.0	0.0	0.0	0.0	0.0
1.7500000000000022	0.0	0.0	0.0	0.0	0.0
1.766666666666669	0.0	0.0	0.0	0.0	0.0
1.7833333333333359	0.0	0.0	0.0	0.0	0.0
1.8000000000000025	0.0	0.0	0.0	0.0	0.0
1.816666666666669	0.0	0.0	0.0	0.0	0.0
1.833333333333336	0.0	0.0	0.0	0.0	0.0
1.8500000000000028	0.0	0.0	0.0	0.0	0.0
1.8666666666666694	0.0	0.0	0.0	0.0	0.0
1.883333333333336	0.0	0.0	0.0	0.0	0.0
